REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HPX8-58W
PATNUM:,3749A
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19951014
LOWFRQ:,5850
HGHFRQ:,5915
GUNITS:,DBI/DBR
LWGAIN:,40.7
MDGAIN:,40.8
HGGAIN:,40.9
AZWIDT:,1.40
ELWIDT:,1.40
ATVSWR:,1.08
FRTOBA:,65.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,47
-180.0,-65.0,
-100.0,-65.0,
-60.0,-45.0,
-45.0,-45.0,
-15.0,-34.0,
-13.0,-30.0,
-10.5,-30.0,
-10.0,-29.0,
-6.5,-29.0,
-5.0,-24.0,
-3.5,-24.0,
-3.0,-22.0,
-2.2,-22.0,
-2.0,-18.2,
-1.8,-14.7,
-1.6,-11.6,
-1.4,-8.9,
-1.2,-6.5,
-1.0,-4.6,
-0.8,-2.9,
-0.6,-1.6,
-0.4,-0.7,
-0.2,-0.2,
0.0,0.0,
0.2,-0.2,
0.4,-0.7,
0.6,-1.6,
0.8,-2.9,
1.0,-4.6,
1.2,-6.5,
1.4,-8.9,
1.6,-11.6,
1.8,-14.7,
2.0,-18.2,
2.2,-22.0,
3.0,-22.0,
3.5,-24.0,
5.0,-24.0,
6.5,-29.0,
10.0,-29.0,
10.5,-30.0,
13.0,-30.0,
15.0,-34.0,
45.0,-45.0,
60.0,-45.0,
100.0,-65.0,
180.0,-65.0,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,25
-180.0,-69.0,
-95.0,-69.0,
-65.0,-52.0,
-40.0,-52.0,
-35.0,-51.0,
-15.0,-51.0,
-12.0,-51.0,
-11.0,-46.0,
-7.5,-46.0,
-6.5,-43.0,
-3.0,-43.0,
-1.5,-32.0,
0.0,-32.0,
1.5,-32.0,
3.0,-43.0,
6.5,-43.0,
7.5,-46.0,
11.0,-46.0,
12.0,-51.0,
15.0,-51.0,
35.0,-51.0,
40.0,-52.0,
65.0,-52.0,
95.0,-69.0,
180.0,-69.0,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,39
-180.0,-67.0,
-95.0,-67.0,
-20.0,-34.0,
-15.0,-34.0,
-14.0,-34.0,
-5.5,-26.0,
-3.5,-26.0,
-3.0,-23.0,
-2.2,-23.0,
-2.0,-19.0,
-1.8,-15.4,
-1.6,-12.2,
-1.4,-9.3,
-1.2,-6.8,
-1.0,-4.8,
-0.8,-3.0,
-0.6,-1.7,
-0.4,-0.8,
-0.2,-0.2,
0.0,0.0,
0.2,-0.2,
0.4,-0.8,
0.6,-1.7,
0.8,-3.0,
1.0,-4.8,
1.2,-6.8,
1.4,-9.3,
1.6,-12.2,
1.8,-15.4,
2.0,-19.0,
2.2,-23.0,
3.0,-23.0,
3.5,-26.0,
5.5,-26.0,
14.0,-34.0,
15.0,-34.0,
20.0,-34.0,
95.0,-67.0,
180.0,-67.0,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,23
-180.0,-69.0,
-125.0,-69.0,
-85.0,-63.0,
-75.0,-59.0,
-15.0,-52.0,
-13.5,-51.0,
-13.0,-46.0,
-7.0,-46.0,
-5.0,-42.0,
-3.0,-42.0,
-1.5,-32.0,
0.0,-32.0,
1.5,-32.0,
3.0,-42.0,
5.0,-42.0,
7.0,-46.0,
13.0,-46.0,
13.5,-51.0,
15.0,-52.0,
75.0,-59.0,
85.0,-63.0,
125.0,-69.0,
180.0,-69.0,
ENDFIL:,EOF
