REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HSX4-144
PATNUM:,1206
FEDORN:,RIGHT
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20001219
LOWFRQ:,14400
HGHFRQ:,15350
GUNITS:,DBI/DBR
LWGAIN:,42.5
MDGAIN:,42.7
HGGAIN:,43.0
AZWIDT:,1.20
ELWIDT:,1.20
ATVSWR:,1.10
FRTOBA:,68.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,34
-180.00,-68.00,
-80.00,-68.00,
-68.00,-58.00,
-58.00,-57.00,
-52.00,-50.00,
-36.00,-43.00,
-24.00,-43.00,
-20.00,-38.00,
-15.00,-38.00,
-5.00,-28.00,
-1.80,-28.00,
-1.50,-18.00,
-1.00,-6.00,
-0.60,-2.40,
-0.50,-1.20,
-0.30,-0.50,
-0.20,-0.20,
0.00,-0.00,
0.20,-0.20,
0.30,-0.50,
0.60,-2.40,
1.00,-6.00,
1.50,-18.00,
1.60,-23.00,
2.50,-23.00,
12.00,-39.00,
15.00,-40.00,
20.00,-42.00,
38.00,-45.00,
45.00,-52.00,
52.00,-53.00,
65.00,-64.00,
80.00,-68.00,
180.00,-68.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,19
-180.00,-70.00,
-75.00,-70.00,
-60.00,-64.00,
-44.00,-63.00,
-36.00,-57.00,
-24.00,-53.00,
-15.00,-53.00,
-3.00,-53.00,
-2.50,-40.00,
0.00,-40.00,
2.50,-40.00,
3.00,-53.00,
15.00,-53.00,
24.00,-53.00,
36.00,-57.00,
44.00,-63.00,
60.00,-64.00,
75.00,-70.00,
180.00,-70.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,36
-180.00,-68.00,
-80.00,-68.00,
-64.00,-57.00,
-52.00,-55.00,
-48.00,-49.00,
-35.00,-42.00,
-22.00,-42.00,
-18.00,-38.00,
-15.00,-38.00,
-12.00,-38.00,
-5.00,-28.00,
-1.80,-26.00,
-1.50,-18.00,
-1.00,-6.00,
-0.60,-2.40,
-0.50,-1.20,
-0.30,-0.50,
-0.20,-0.20,
0.00,-0.00,
0.20,-0.20,
0.30,-0.50,
0.60,-2.40,
1.00,-6.00,
1.50,-18.00,
1.60,-23.00,
2.50,-23.00,
12.00,-39.00,
15.00,-39.00,
20.00,-40.00,
24.00,-46.00,
35.00,-46.00,
45.00,-52.00,
58.00,-52.00,
66.00,-64.00,
80.00,-68.00,
180.00,-68.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,19
-180.00,-70.00,
-75.00,-70.00,
-60.00,-64.00,
-44.00,-63.00,
-36.00,-57.00,
-24.00,-53.00,
-15.00,-53.00,
-3.00,-53.00,
-2.50,-40.00,
0.00,-40.00,
2.50,-40.00,
3.00,-53.00,
15.00,-53.00,
24.00,-53.00,
36.00,-57.00,
44.00,-63.00,
60.00,-64.00,
75.00,-70.00,
180.00,-70.00,
ENDFIL:,EOF
