REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,UMX12-459
PATNUM:,4105A
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19821115
LOWFRQ:,3700
HGHFRQ:,4200
GUNITS:,DBI/DBR
LWGAIN:,40.7
MDGAIN:,41.3
HGGAIN:,41.5
AZWIDT:,1.50
ELWIDT:,1.50
ATVSWR:,1.06
FRTOBA:,74.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,47
-180.00,-74.00,
-165.00,-74.00,
-165.00,-77.00,
-87.50,-77.00,
-80.00,-64.83,
-66.00,-59.47,
-61.00,-55.00,
-38.00,-55.00,
-32.00,-52.50,
-15.50,-39.00,
-15.00,-38.50,
-12.50,-36.00,
-11.00,-36.00,
-10.25,-31.00,
-7.50,-31.00,
-6.76,-27.58,
-5.25,-25.00,
-4.00,-17.50,
-3.00,-17.50,
-2.50,-10.30,
-1.40,-10.30,
-0.70,-1.60,
-0.35,-0.60,
0.00,0.00,
0.35,-0.60,
0.70,-1.60,
1.40,-10.30,
2.50,-10.30,
3.00,-17.50,
4.00,-17.50,
5.25,-25.00,
6.76,-27.58,
7.50,-31.00,
10.25,-31.00,
11.00,-36.00,
12.50,-36.00,
15.00,-38.50,
15.50,-39.00,
32.00,-52.50,
38.00,-55.00,
61.00,-55.00,
66.00,-59.47,
80.00,-64.83,
87.50,-77.00,
165.00,-77.00,
165.00,-74.00,
180.00,-74.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,29
-180.00,-77.00,
-85.54,-77.00,
-79.00,-76.20,
-70.00,-68.00,
-39.50,-68.00,
-33.44,-63.96,
-24.00,-63.96,
-19.00,-61.00,
-15.00,-61.00,
-14.00,-61.00,
-11.50,-55.14,
-8.83,-55.14,
-4.06,-44.00,
-2.00,-30.00,
0.00,-30.00,
2.00,-30.00,
4.06,-44.00,
8.83,-55.14,
11.50,-55.14,
14.00,-61.00,
15.00,-61.00,
19.00,-61.00,
24.00,-63.96,
33.44,-63.96,
39.50,-68.00,
70.00,-68.00,
79.00,-76.20,
85.54,-77.00,
180.00,-77.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,51
-180.00,-74.00,
-170.00,-74.00,
-170.00,-77.00,
-100.00,-77.00,
-85.00,-70.00,
-75.00,-60.22,
-68.06,-60.22,
-63.00,-54.00,
-45.00,-54.00,
-37.50,-50.88,
-30.00,-50.88,
-22.00,-42.00,
-15.00,-39.00,
-13.50,-39.00,
-12.25,-33.34,
-10.55,-31.37,
-9.22,-31.37,
-6.50,-24.00,
-4.75,-24.00,
-4.00,-18.75,
-3.25,-18.75,
-2.60,-10.20,
-1.50,-10.20,
-0.55,-1.64,
-0.35,-0.60,
0.00,0.00,
0.35,-0.60,
0.55,-1.64,
1.50,-10.20,
2.60,-10.20,
3.25,-18.75,
4.00,-18.75,
4.75,-24.00,
6.50,-24.00,
9.22,-31.37,
10.55,-31.37,
12.25,-33.34,
13.50,-39.00,
15.00,-39.00,
22.00,-42.00,
30.00,-50.88,
37.50,-50.88,
45.00,-54.00,
63.00,-54.00,
68.06,-60.22,
75.00,-60.22,
85.00,-70.00,
100.00,-77.00,
170.00,-77.00,
170.00,-74.00,
180.00,-74.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,35
-180.00,-77.00,
-95.00,-77.00,
-80.00,-73.00,
-76.00,-68.70,
-68.00,-68.70,
-65.00,-66.50,
-60.00,-63.28,
-26.86,-63.28,
-20.46,-60.58,
-16.49,-58.28,
-15.00,-57.36,
-12.00,-55.50,
-8.00,-55.50,
-5.75,-49.66,
-5.00,-45.35,
-3.46,-45.35,
-2.00,-30.00,
0.00,-30.00,
2.00,-30.00,
3.46,-45.35,
5.00,-45.35,
5.75,-49.66,
8.00,-55.50,
12.00,-55.50,
15.00,-57.36,
16.49,-58.28,
20.46,-60.58,
26.86,-63.28,
60.00,-63.28,
65.00,-66.50,
68.00,-68.70,
76.00,-68.70,
80.00,-73.00,
95.00,-77.00,
180.00,-77.01,
ENDFIL:,EOF
