REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VHLP4-180
PATNUM:,4504A
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20001031
LOWFRQ:,17700
HGHFRQ:,19700
GUNITS:,DBI/DBR
LWGAIN:,44.2
MDGAIN:,44.7
HGGAIN:,45.1
AZWIDT:,0.90
ELWIDT:,0.90
ATVSWR:,1.30
FRTOBA:,72.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,51
-180.00,-72.10,
-95.00,-72.10,
-69.00,-55.00,
-60.00,-55.00,
-50.00,-48.00,
-40.00,-46.00,
-15.00,-46.00,
-13.00,-46.00,
-12.00,-42.00,
-9.50,-42.00,
-7.50,-32.00,
-3.60,-32.00,
-2.20,-15.33,
-1.80,-15.33,
-1.05,-15.19,
-1.05,-14.92,
-0.97,-12.20,
-0.89,-9.80,
-0.82,-7.82,
-0.70,-5.25,
-0.54,-2.84,
-0.44,-1.60,
-0.35,-0.85,
-0.25,-0.30,
-0.16,-0.03,
-0.00,-0.00,
0.16,-0.03,
0.25,-0.30,
0.35,-0.85,
0.44,-1.60,
0.54,-2.84,
0.70,-5.25,
0.82,-7.82,
0.89,-9.80,
0.97,-12.20,
1.05,-14.92,
1.05,-15.19,
1.80,-15.33,
2.20,-15.33,
3.60,-32.00,
7.50,-32.00,
9.50,-42.00,
12.00,-42.00,
13.00,-46.00,
15.00,-46.00,
40.00,-46.00,
50.00,-48.00,
60.00,-55.00,
69.00,-55.00,
95.00,-72.10,
180.00,-72.10,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,21
-180.00,-77.00,
-75.00,-77.00,
-67.00,-71.00,
-45.00,-65.00,
-15.00,-62.00,
-12.00,-62.00,
-11.00,-57.50,
-7.50,-57.50,
-4.50,-50.00,
-2.00,-30.00,
-0.00,-30.00,
2.00,-30.00,
4.50,-50.00,
7.50,-57.50,
11.00,-57.50,
12.00,-62.00,
15.00,-62.00,
45.00,-65.00,
67.00,-71.00,
75.00,-77.00,
180.00,-77.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,53
-180.00,-72.10,
-90.00,-72.10,
-83.00,-64.00,
-71.00,-56.50,
-50.00,-48.00,
-40.00,-46.00,
-19.50,-44.00,
-15.00,-41.50,
-12.00,-41.50,
-8.50,-36.00,
-4.00,-28.00,
-3.50,-23.00,
-2.50,-23.00,
-1.50,-14.10,
-1.00,-14.10,
-0.93,-11.80,
-0.87,-9.93,
-0.85,-9.26,
-0.77,-7.28,
-0.72,-6.11,
-0.63,-4.60,
-0.51,-2.84,
-0.41,-1.69,
-0.32,-0.86,
-0.17,-0.12,
-0.13,-0.06,
-0.00,-0.00,
0.13,-0.06,
0.17,-0.12,
0.32,-0.86,
0.41,-1.69,
0.51,-2.84,
0.63,-4.60,
0.72,-6.11,
0.77,-7.28,
0.85,-9.26,
0.87,-9.93,
0.93,-11.80,
1.00,-14.10,
1.50,-14.10,
2.50,-23.00,
3.50,-23.00,
4.00,-28.00,
8.50,-36.00,
12.00,-41.50,
15.00,-41.50,
19.50,-44.00,
40.00,-46.00,
50.00,-48.00,
71.00,-56.50,
83.00,-64.00,
90.00,-72.10,
180.00,-72.10,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,21
-180.00,-77.00,
-90.00,-77.00,
-69.00,-68.00,
-49.00,-62.00,
-22.50,-62.00,
-15.00,-59.50,
-9.00,-59.50,
-6.50,-54.00,
-2.50,-39.00,
-2.00,-30.00,
-0.00,-30.00,
2.00,-30.00,
2.50,-39.00,
6.50,-54.00,
9.00,-59.50,
15.00,-59.50,
22.50,-62.00,
49.00,-62.00,
69.00,-68.00,
90.00,-77.00,
180.00,-77.00,
ENDFIL:,EOF
