REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HPX10-44
PATNUM:,2546D
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19861209
LOWFRQ:,4400
HGHFRQ:,5000
GUNITS:,DBI/DBR
LWGAIN:,39.8
MDGAIN:,40.3
HGGAIN:,40.9
AZWIDT:,1.50
ELWIDT:,1.50
ATVSWR:,1.06
FRTOBA:,66.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,49
-180.00,-66.00,
-100.00,-66.00,
-95.00,-58.00,
-75.00,-50.00,
-70.00,-44.80,
-55.00,-44.80,
-40.00,-38.00,
-30.00,-36.00,
-20.00,-31.00,
-13.00,-31.00,
-11.00,-26.00,
-8.50,-26.00,
-6.00,-23.00,
-2.80,-23.00,
-2.50,-20.00,
-2.20,-20.00,
-1.60,-11.40,
-1.40,-8.20,
-1.20,-5.60,
-1.00,-3.80,
-0.70,-1.80,
-0.50,-0.90,
-0.40,-0.50,
-0.20,-0.20,
0.00,0.00,
0.20,-0.20,
0.40,-0.50,
0.50,-0.90,
0.70,-1.80,
1.00,-3.80,
1.20,-5.60,
1.40,-8.20,
1.60,-11.40,
2.20,-20.00,
2.50,-20.00,
2.80,-23.00,
6.00,-23.00,
8.50,-26.00,
11.00,-26.00,
13.00,-31.00,
20.00,-31.00,
30.00,-36.00,
40.00,-38.00,
55.00,-44.80,
70.00,-44.80,
75.00,-50.00,
95.00,-58.00,
100.00,-66.00,
180.00,-66.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,21
-180.00,-66.00,
-85.00,-66.00,
-75.00,-62.50,
-55.00,-58.00,
-35.00,-58.00,
-20.00,-49.00,
-12.20,-49.00,
-9.00,-36.00,
-2.00,-36.00,
-0.70,-30.00,
0.00,-30.00,
0.70,-30.00,
2.00,-36.00,
9.00,-36.00,
12.20,-49.00,
20.00,-49.00,
35.00,-58.00,
55.00,-58.00,
75.00,-62.00,
85.00,-66.00,
180.00,-66.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,55
-180.00,-66.00,
-100.00,-66.00,
-90.00,-60.00,
-85.00,-60.00,
-75.00,-57.00,
-65.00,-49.00,
-55.00,-49.00,
-40.00,-44.00,
-35.00,-39.80,
-30.00,-36.00,
-15.00,-34.00,
-12.50,-34.00,
-10.00,-28.00,
-7.60,-28.00,
-7.00,-26.00,
-3.50,-26.00,
-3.00,-23.00,
-2.40,-23.00,
-2.00,-20.00,
-1.60,-11.40,
-1.40,-8.20,
-1.20,-5.60,
-1.00,-3.80,
-0.70,-1.80,
-0.50,-0.90,
-0.40,-0.50,
-0.20,-0.20,
0.00,0.00,
0.20,-0.20,
0.40,-0.50,
0.50,-0.90,
0.70,-1.80,
1.00,-3.80,
1.20,-5.60,
1.40,-8.20,
1.60,-11.40,
2.00,-20.00,
2.40,-23.00,
3.00,-23.00,
3.50,-26.00,
7.00,-26.00,
7.60,-28.00,
10.00,-28.00,
12.50,-34.00,
15.00,-34.00,
30.00,-36.00,
35.00,-39.80,
40.00,-44.00,
55.00,-49.00,
65.00,-49.00,
75.00,-57.00,
85.00,-60.00,
90.00,-60.00,
100.00,-66.00,
180.00,-66.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,27
-180.00,-66.00,
-100.00,-66.00,
-90.00,-60.00,
-72.00,-60.00,
-70.00,-58.00,
-46.00,-58.00,
-30.00,-57.00,
-15.00,-47.00,
-13.00,-43.00,
-11.00,-43.00,
-9.00,-37.50,
-1.50,-37.50,
-0.80,-30.00,
0.00,-30.00,
0.80,-30.00,
1.50,-37.50,
9.00,-37.50,
11.00,-43.00,
13.00,-43.00,
15.00,-47.00,
30.00,-57.00,
46.00,-58.00,
70.00,-58.00,
72.00,-60.00,
90.00,-60.00,
100.00,-66.00,
180.00,-66.00,
ENDFIL:,EOF
