REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,KP8F-365
PATNUM:,2120
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19960415
LOWFRQ:,365
HGHFRQ:,403
GUNITS:,DBI/DBR
LWGAIN:,16.7
MDGAIN:,17.4
HGGAIN:,17.8
AZWIDT:,17.50
ELWIDT:,22.10
ATVSWR:,1.30
FRTOBA:,18.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,43
-180.0,-19.0,
-160.0,-19.0,
-148.5,-30.0,
-142.5,-30.0,
-110.0,-23.0,
-66.0,-23.0,
-49.0,-17.0,
-25.0,-17.0,
-23.2,-14.9,
-19.4,-10.0,
-16.6,-7.0,
-14.3,-5.0,
-11.8,-3.4,
-9.9,-2.4,
-8.8,-1.8,
-7.2,-1.2,
-7.1,-1.2,
-6.4,-0.9,
-5.0,-0.5,
-3.1,-0.2,
-1.9,0.0,
0.0,0.0,
1.9,0.0,
3.1,-0.2,
5.0,-0.5,
6.4,-0.9,
7.1,-1.2,
7.2,-1.2,
8.8,-1.8,
9.9,-2.4,
11.8,-3.4,
14.3,-5.0,
16.6,-7.0,
19.4,-10.0,
23.2,-14.9,
25.0,-17.0,
49.0,-17.0,
66.0,-23.0,
110.0,-23.0,
142.5,-30.0,
148.5,-30.0,
160.0,-19.0,
180.0,-19.0,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,7
-180.0,-35.0,
-170.0,-35.0,
-100.5,-30.0,
0.0,-30.0,
100.5,-30.0,
170.0,-35.0,
180.0,-35.0,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,53
-180.0,-18.0,
-160.0,-18.0,
-150.0,-19.5,
-138.0,-26.0,
-132.0,-26.0,
-120.0,-17.5,
-104.0,-15.0,
-80.0,-13.0,
-36.3,-13.0,
-30.0,-11.0,
-16.5,-11.0,
-15.9,-10.5,
-15.1,-9.4,
-13.7,-7.0,
-12.8,-6.0,
-11.7,-5.1,
-10.8,-4.2,
-10.0,-3.6,
-7.5,-2.0,
-6.4,-1.5,
-5.7,-1.1,
-5.3,-0.9,
-3.9,-0.5,
-3.0,-0.3,
-2.0,-0.2,
-1.2,-0.1,
0.0,0.0,
1.2,-0.1,
2.0,-0.2,
3.0,-0.3,
3.9,-0.5,
5.3,-0.9,
5.7,-1.1,
6.4,-1.5,
7.5,-2.0,
10.0,-3.6,
10.8,-4.2,
11.7,-5.1,
12.8,-6.0,
13.7,-7.0,
15.1,-9.4,
15.9,-10.5,
16.5,-11.0,
30.0,-11.0,
36.3,-13.0,
80.0,-13.0,
104.0,-15.0,
120.0,-17.5,
132.0,-26.0,
138.0,-26.0,
150.0,-19.5,
160.0,-18.0,
180.0,-18.0,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,11
-180.0,-31.0,
-170.1,-31.0,
-130.0,-25.0,
-55.0,-25.0,
-46.8,-22.0,
0.0,-22.0,
46.8,-22.0,
55.0,-25.0,
130.0,-25.0,
170.1,-31.0,
180.0,-31.0,
ENDFIL:,EOF
