REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HPX6-65
PATNUM:,2794E
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19911204
LOWFRQ:,6425
HGHFRQ:,7125
GUNITS:,DBI/DBR
LWGAIN:,39.1
MDGAIN:,39.5
HGGAIN:,39.9
AZWIDT:,1.70
ELWIDT:,1.70
ATVSWR:,1.07
FRTOBA:,64.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,55
-180.00,-64.00,
-100.10,-64.00,
-69.80,-49.60,
-20.10,-37.10,
-12.20,-37.10,
-9.60,-25.90,
-6.00,-24.00,
-4.10,-22.00,
-2.60,-22.00,
-2.50,-19.90,
-2.10,-14.80,
-1.60,-11.80,
-1.50,-10.00,
-1.40,-8.70,
-1.30,-7.50,
-1.20,-6.40,
-1.10,-5.30,
-1.00,-4.40,
-0.90,-3.50,
-0.80,-2.80,
-0.70,-2.10,
-0.60,-1.60,
-0.50,-1.10,
-0.40,-0.70,
-0.30,-0.40,
-0.20,-0.20,
-0.10,0.00,
0.00,0.00,
0.10,0.00,
0.20,-0.20,
0.30,-0.40,
0.40,-0.70,
0.50,-1.10,
0.60,-1.60,
0.70,-2.10,
0.80,-2.80,
0.90,-3.50,
1.00,-4.40,
1.10,-5.30,
1.20,-6.40,
1.30,-7.50,
1.40,-8.70,
1.50,-10.00,
1.60,-11.80,
2.10,-14.80,
2.50,-19.90,
2.60,-22.00,
4.10,-22.00,
6.00,-24.00,
9.60,-25.90,
12.20,-37.10,
20.10,-37.10,
69.80,-49.60,
100.10,-64.00,
180.00,-64.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,21
-180.00,-64.00,
-84.20,-64.00,
-66.80,-52.00,
-40.10,-52.00,
-15.00,-48.00,
-12.20,-47.20,
-7.70,-42.20,
-5.00,-35.00,
-4.20,-33.00,
-3.10,-30.00,
0.00,-30.00,
3.10,-30.00,
4.20,-33.00,
5.00,-35.00,
7.70,-42.20,
12.20,-47.20,
15.00,-48.00,
40.10,-52.00,
66.80,-52.00,
84.20,-64.00,
180.00,-64.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,53
-180.00,-64.00,
-94.90,-64.00,
-65.70,-49.80,
-39.10,-45.00,
-26.30,-37.10,
-15.00,-35.00,
-11.00,-35.00,
-9.60,-29.20,
-3.60,-19.90,
-2.30,-19.90,
-1.90,-14.80,
-1.50,-10.00,
-1.40,-8.90,
-1.30,-7.80,
-1.20,-6.80,
-1.10,-5.90,
-1.00,-4.90,
-0.90,-4.10,
-0.80,-3.30,
-0.70,-2.60,
-0.60,-1.90,
-0.50,-1.40,
-0.40,-0.90,
-0.30,-0.50,
-0.20,-0.20,
-0.10,-0.10,
0.00,0.00,
0.10,-0.10,
0.20,-0.20,
0.30,-0.50,
0.40,-0.90,
0.50,-1.40,
0.60,-1.90,
0.70,-2.60,
0.80,-3.30,
0.90,-4.10,
1.00,-4.90,
1.10,-5.90,
1.20,-6.80,
1.30,-7.80,
1.40,-8.90,
1.50,-10.00,
1.90,-14.80,
2.30,-19.90,
3.60,-19.90,
9.60,-29.20,
11.00,-35.00,
15.00,-35.00,
26.30,-37.10,
39.10,-45.00,
65.70,-49.80,
94.90,-64.00,
180.00,-64.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,19
-180.00,-64.00,
-84.20,-64.00,
-69.80,-56.80,
-40.60,-53.00,
-15.00,-48.20,
-9.10,-48.20,
-6.40,-40.00,
-4.30,-33.50,
-3.10,-30.00,
0.00,-30.00,
3.10,-30.00,
4.30,-33.50,
6.40,-40.00,
9.10,-48.20,
15.00,-48.20,
40.60,-53.00,
69.80,-56.80,
84.20,-64.00,
180.00,-64.00,
ENDFIL:,EOF
