REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HSX6-59
PATNUM:,2424A
FEDORN:,LEFT 
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19960608
LOWFRQ:,5925
HGHFRQ:,6425
GUNITS:,DBI/DBR
LWGAIN:,38.4
MDGAIN:,38.8
HGGAIN:,39.1
AZWIDT:,1.80
ELWIDT:,1.80
ATVSWR:,1.07
FRTOBA:,72.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,66
-180.00,-72.00,
-77.00,-72.00,
-73.00,-68.50,
-68.00,-68.50,
-66.00,-61.00,
-55.00,-61.00,
-50.00,-59.00,
-45.00,-59.00,
-42.00,-52.00,
-35.00,-52.00,
-32.00,-48.00,
-28.00,-48.00,
-19.00,-41.00,
-15.00,-40.50,
-13.50,-40.50,
-12.10,-36.00,
-11.00,-36.00,
-10.50,-32.00,
-8.70,-32.00,
-7.00,-27.50,
-4.40,-27.50,
-3.70,-22.00,
-2.50,-22.00,
-2.20,-16.08,
-2.00,-13.30,
-1.80,-10.77,
-1.60,-8.51,
-1.40,-6.51,
-1.20,-4.70,
-1.00,-3.32,
-0.80,-2.12,
-0.60,-1.19,
-0.40,-0.53,
-0.20,-0.13,
0.00,0.00,
0.20,-0.13,
0.40,-0.53,
0.60,-1.19,
0.80,-2.12,
1.00,-3.32,
1.20,-4.70,
1.40,-6.51,
1.60,-8.51,
1.80,-10.77,
2.00,-13.30,
2.20,-16.08,
2.40,-24.30,
3.50,-24.30,
4.00,-26.00,
7.00,-26.00,
8.00,-31.00,
10.00,-31.00,
10.50,-32.50,
11.70,-32.50,
12.60,-36.00,
15.00,-36.00,
18.00,-40.00,
24.00,-40.00,
25.00,-42.00,
31.00,-42.00,
34.00,-47.50,
52.50,-47.50,
68.00,-59.00,
71.00,-59.00,
95.00,-72.00,
180.00,-72.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,27
-180.00,-73.00,
-83.00,-73.00,
-75.00,-70.00,
-70.00,-70.00,
-66.00,-65.00,
-52.00,-65.00,
-49.00,-62.00,
-15.00,-62.00,
-14.60,-62.00,
-13.50,-57.50,
-12.00,-57.50,
-11.00,-54.00,
-3.20,-54.00,
-1.80,-40.00,
0.00,-40.00,
1.80,-40.00,
3.00,-55.00,
4.50,-57.50,
12.75,-57.50,
13.30,-58.50,
15.00,-58.50,
19.00,-58.50,
20.00,-59.40,
50.00,-59.40,
62.50,-65.00,
72.50,-73.00,
180.00,-73.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,61
-180.00,-72.00,
-78.00,-72.00,
-73.00,-66.00,
-69.00,-66.00,
-56.00,-50.50,
-35.00,-50.50,
-33.00,-49.00,
-27.00,-49.00,
-26.00,-44.50,
-20.00,-44.50,
-17.00,-38.00,
-15.00,-38.00,
-13.50,-38.00,
-12.50,-34.00,
-11.30,-34.00,
-10.70,-29.00,
-8.00,-29.00,
-7.30,-26.50,
-4.10,-26.50,
-3.60,-23.50,
-2.50,-23.50,
-2.20,-16.08,
-2.00,-13.30,
-1.80,-10.77,
-1.60,-8.51,
-1.40,-6.51,
-1.20,-4.70,
-1.00,-3.32,
-0.80,-2.12,
-0.60,-1.19,
-0.40,-0.53,
-0.20,-0.13,
0.00,0.00,
0.20,-0.13,
0.40,-0.53,
0.60,-1.19,
0.80,-2.12,
1.00,-3.32,
1.20,-4.70,
1.40,-6.51,
1.60,-8.51,
1.80,-10.77,
2.00,-13.30,
2.20,-16.08,
2.50,-21.30,
3.50,-21.30,
4.50,-26.00,
6.50,-26.00,
7.30,-28.60,
10.20,-28.60,
11.00,-36.00,
15.00,-36.00,
24.00,-39.00,
29.00,-47.50,
40.00,-47.50,
50.00,-49.00,
72.00,-63.50,
72.50,-67.00,
77.50,-67.00,
84.00,-72.00,
180.00,-72.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,25
-180.00,-73.00,
-87.50,-73.00,
-66.00,-61.00,
-15.00,-61.00,
-14.50,-61.00,
-13.50,-56.50,
-10.00,-52.00,
-4.20,-52.00,
-3.20,-50.00,
-1.80,-40.00,
0.00,-40.00,
1.80,-40.00,
2.50,-49.00,
5.00,-49.00,
6.50,-55.00,
15.00,-55.00,
19.00,-55.00,
21.00,-58.90,
47.00,-58.90,
55.00,-62.00,
59.00,-65.00,
64.00,-65.00,
70.00,-67.00,
75.00,-73.00,
180.00,-73.00,
ENDFIL:,EOF
