REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HPX12-44
PATNUM:,2548D
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19861209
LOWFRQ:,4400
HGHFRQ:,5000
GUNITS:,DBI/DBR
LWGAIN:,41.9
MDGAIN:,42.5
HGGAIN:,43.0
AZWIDT:,1.20
ELWIDT:,1.20
ATVSWR:,1.06
FRTOBA:,67.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,51
-180.00,-67.00,
-100.00,-67.00,
-95.00,-60.00,
-90.00,-60.00,
-73.00,-46.30,
-53.60,-46.30,
-40.00,-41.00,
-30.00,-41.00,
-15.00,-32.00,
-13.50,-31.10,
-12.00,-28.80,
-9.50,-28.80,
-9.00,-26.00,
-5.00,-26.00,
-3.00,-22.50,
-1.80,-22.50,
-1.40,-14.20,
-1.20,-10.00,
-0.90,-5.80,
-0.70,-3.50,
-0.60,-2.50,
-0.40,-1.10,
-0.30,-0.70,
-0.20,-0.40,
-0.10,-0.10,
0.00,0.00,
0.10,-0.10,
0.20,-0.40,
0.30,-0.70,
0.40,-1.10,
0.60,-2.50,
0.70,-3.50,
0.90,-5.80,
1.20,-10.00,
1.40,-14.20,
1.80,-22.50,
3.00,-22.50,
5.00,-26.00,
9.00,-26.00,
9.50,-28.80,
12.00,-28.80,
13.50,-31.10,
15.00,-32.00,
30.00,-41.00,
40.00,-41.00,
53.60,-46.30,
73.00,-46.30,
90.00,-60.00,
95.00,-60.00,
100.00,-67.00,
180.00,-67.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,23
-180.00,-73.00,
-86.50,-73.00,
-80.00,-70.00,
-50.00,-63.00,
-27.50,-63.00,
-20.00,-56.00,
-15.00,-56.00,
-11.20,-56.00,
-8.30,-39.50,
-2.00,-39.50,
-0.80,-30.00,
0.00,-30.00,
0.80,-30.00,
2.00,-39.50,
8.30,-39.50,
11.20,-56.00,
15.00,-56.00,
20.00,-56.00,
27.50,-63.00,
50.00,-63.00,
80.00,-70.00,
86.50,-74.00,
180.00,-74.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,45
-180.00,-67.00,
-95.00,-67.00,
-72.50,-54.00,
-65.00,-51.00,
-55.00,-51.00,
-45.00,-47.00,
-37.00,-47.00,
-15.00,-34.00,
-11.00,-34.00,
-9.00,-26.90,
-3.20,-26.90,
-2.50,-22.50,
-1.90,-22.50,
-1.40,-14.00,
-1.20,-10.00,
-0.90,-5.80,
-0.70,-3.50,
-0.60,-2.50,
-0.40,-1.10,
-0.30,-0.70,
-0.20,-0.40,
-0.10,-0.10,
0.00,0.00,
0.10,-0.10,
0.20,-0.40,
0.30,-0.70,
0.40,-1.10,
0.60,-2.50,
0.70,-3.50,
0.90,-5.80,
1.20,-10.00,
1.40,-14.00,
1.90,-22.50,
2.50,-22.50,
3.20,-26.90,
9.00,-26.90,
11.00,-34.00,
15.00,-34.00,
37.00,-47.00,
45.00,-47.00,
55.00,-51.00,
65.00,-51.00,
72.50,-54.00,
95.00,-67.00,
180.00,-67.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,23
-180.00,-74.00,
-95.00,-74.00,
-72.00,-63.60,
-49.70,-63.60,
-40.00,-60.50,
-20.50,-60.50,
-15.00,-56.00,
-8.00,-42.40,
-2.50,-42.40,
-1.70,-40.00,
-0.80,-30.00,
0.00,-30.00,
0.80,-30.00,
1.70,-40.00,
2.50,-42.40,
8.00,-42.40,
15.00,-56.00,
20.50,-60.50,
40.00,-60.50,
49.70,-63.60,
72.00,-63.60,
95.00,-74.00,
180.00,-74.00,
ENDFIL:,EOF
