REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,UHX15-77
PATNUM:,2839D
FEDORN:,RIGHT
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19770309
LOWFRQ:,7725
HGHFRQ:,8275
GUNITS:,DBI/DBR
LWGAIN:,48.4
MDGAIN:,48.7
HGGAIN:,48.9
AZWIDT:,0.60
ELWIDT:,0.60
ATVSWR:,1.06
FRTOBA:,70.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,38
-180.00,-69.64,
-93.53,-69.64,
-70.51,-52.48,
-31.63,-49.94,
-15.26,-42.80,
-15.00,-42.80,
-10.20,-42.80,
-5.71,-34.82,
-3.98,-34.82,
-1.56,-21.74,
-0.95,-21.74,
-0.86,-19.19,
-0.86,-14.78,
-0.69,-9.85,
-0.61,-6.96,
-0.61,-4.76,
-0.61,-3.74,
-0.52,-2.72,
-0.43,-1.36,
-0.35,-0.51,
0.00,0.00,
0.17,-0.68,
0.43,-1.87,
0.43,-3.74,
0.61,-5.61,
0.69,-9.85,
0.78,-14.78,
0.86,-21.74,
1.82,-21.74,
3.89,-34.65,
5.97,-34.65,
8.82,-44.84,
15.00,-44.84,
15.77,-44.84,
40.84,-45.86,
70.51,-55.37,
85.86,-69.81,
180.00,-69.81,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,25
-180.00,-79.66,
-87.40,-79.83,
-65.40,-65.73,
-21.40,-59.79,
-15.00,-59.79,
-13.75,-59.79,
-6.57,-46.71,
-1.99,-43.99,
-1.64,-39.92,
-1.30,-34.99,
-1.12,-31.76,
-0.95,-30.00,
0.00,-30.00,
1.21,-30.00,
1.21,-32.61,
1.38,-34.65,
1.73,-37.88,
1.90,-42.80,
7.95,-58.77,
15.00,-59.49,
16.28,-59.62,
41.35,-59.79,
71.02,-69.98,
89.44,-80.00,
180.00,-80.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,40
-180.00,-69.81,
-160.56,-69.81,
-93.53,-69.81,
-75.12,-57.58,
-32.65,-49.77,
-18.84,-40.76,
-15.00,-40.76,
-8.04,-40.76,
-4.24,-34.82,
-3.11,-29.89,
-2.16,-24.80,
-1.64,-21.74,
-0.95,-21.74,
-0.86,-19.87,
-0.86,-14.78,
-0.78,-9.85,
-0.69,-6.28,
-0.69,-4.42,
-0.61,-2.38,
-0.43,-1.19,
-0.26,-0.51,
0.00,0.00,
0.26,-0.68,
0.43,-1.87,
0.52,-3.74,
0.61,-4.76,
0.69,-7.81,
0.69,-9.85,
0.86,-14.61,
0.95,-21.74,
1.90,-21.74,
6.05,-34.82,
9.60,-42.80,
15.00,-42.80,
20.37,-42.80,
41.35,-51.80,
52.09,-51.80,
66.42,-56.56,
92.51,-79.83,
180.00,-80.34,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,23
-180.00,-79.83,
-92.51,-80.00,
-76.65,-69.81,
-15.26,-59.79,
-15.00,-59.48,
-1.99,-43.82,
-1.56,-39.92,
-1.30,-34.82,
-1.21,-32.61,
-0.95,-31.42,
-0.95,-30.00,
0.00,-30.00,
1.04,-30.00,
1.30,-31.59,
1.47,-33.80,
1.56,-34.82,
1.90,-39.75,
1.99,-42.97,
10.03,-58.77,
15.00,-59.60,
64.88,-67.94,
86.88,-80.00,
180.00,-80.00,
ENDFIL:,EOF
