REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VHP4A-220A
PATNUM:,3972
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19940329
LOWFRQ:,21200
HGHFRQ:,23600
GUNITS:,DBI/DBR
LWGAIN:,45.6
MDGAIN:,46.1
HGGAIN:,46.6
AZWIDT:,0.80
ELWIDT:,0.80
ATVSWR:,1.20
FRTOBA:,63.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,45
-180.0,-63.0,
-80.0,-63.0,
-75.0,-60.8,
-65.0,-49.0,
-40.0,-45.4,
-35.0,-44.8,
-20.0,-44.8,
-15.0,-44.1,
-12.0,-42.9,
-11.0,-39.3,
-8.9,-39.3,
-5.0,-29.0,
-3.0,-29.0,
-1.5,-17.0,
-1.2,-16.6,
-1.1,-16.3,
-0.8,-9.2,
-0.7,-7.2,
-0.6,-4.8,
-0.5,-3.0,
-0.3,-0.8,
-0.1,0.0,
0.0,0.0,
0.1,0.0,
0.3,-0.8,
0.5,-3.0,
0.6,-4.8,
0.7,-7.2,
0.8,-9.2,
1.1,-16.3,
1.2,-16.6,
1.5,-17.0,
3.0,-29.0,
5.0,-29.0,
8.9,-39.3,
11.0,-39.3,
12.0,-42.9,
15.0,-44.1,
20.0,-44.8,
35.0,-44.8,
40.0,-45.4,
65.0,-49.0,
75.0,-60.8,
80.0,-63.0,
180.0,-63.0,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,23
-180.0,-63.0,
-62.2,-63.0,
-45.0,-56.9,
-25.0,-56.9,
-20.0,-52.8,
-15.0,-50.7,
-10.0,-50.7,
-7.0,-47.3,
-6.0,-42.7,
-4.0,-41.4,
-1.0,-32.0,
0.0,-32.0,
1.0,-32.0,
4.0,-41.4,
6.0,-42.7,
7.0,-47.3,
10.0,-50.7,
15.0,-50.7,
20.0,-52.8,
25.0,-56.9,
45.0,-56.9,
62.2,-63.0,
180.0,-63.0,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,47
-180.0,-63.0,
-70.0,-63.0,
-50.0,-46.7,
-30.0,-46.7,
-20.0,-44.3,
-15.0,-44.3,
-14.0,-44.3,
-10.0,-38.3,
-9.0,-33.3,
-5.6,-33.3,
-4.0,-31.2,
-3.0,-26.7,
-2.5,-26.2,
-2.0,-25.6,
-1.5,-23.5,
-1.1,-15.3,
-0.8,-8.0,
-0.6,-4.9,
-0.5,-3.3,
-0.4,-2.0,
-0.3,-1.0,
-0.2,-0.4,
-0.1,0.0,
0.0,0.0,
0.1,0.0,
0.2,-0.4,
0.3,-1.0,
0.4,-2.0,
0.5,-3.3,
0.6,-4.9,
0.8,-8.0,
1.1,-15.3,
1.5,-23.5,
2.0,-25.6,
2.5,-26.2,
3.0,-26.7,
4.0,-31.2,
5.6,-33.3,
9.0,-33.3,
10.0,-38.3,
14.0,-44.3,
15.0,-44.3,
20.0,-44.3,
30.0,-46.7,
50.0,-46.7,
70.0,-63.0,
180.0,-63.0,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,23
-180.0,-63.0,
-65.0,-63.0,
-55.0,-55.4,
-40.0,-54.4,
-15.0,-54.4,
-11.0,-54.4,
-10.0,-50.8,
-8.0,-50.3,
-4.0,-44.2,
-2.0,-38.5,
-1.5,-32.0,
0.0,-32.0,
1.5,-32.0,
2.0,-38.5,
4.0,-44.2,
8.0,-50.3,
10.0,-50.8,
11.0,-54.4,
15.0,-54.4,
40.0,-54.4,
55.0,-55.4,
65.0,-63.0,
180.0,-63.0,
ENDFIL:,EOF
