REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HPX10-58W
PATNUM:,3770A
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19951014
LOWFRQ:,6425
HGHFRQ:,6930
GUNITS:,DBI/DBR
LWGAIN:,43.4
MDGAIN:,43.4
HGGAIN:,43.8
AZWIDT:,1.20
ELWIDT:,1.20
ATVSWR:,1.08
FRTOBA:,69.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,41
-180.0,-69.0,
-100.0,-69.0,
-65.0,-50.0,
-50.0,-50.0,
-35.0,-40.0,
-15.0,-34.0,
-12.0,-34.0,
-8.0,-29.0,
-5.0,-29.0,
-4.0,-27.0,
-2.2,-27.0,
-1.9,-21.0,
-1.6,-20.0,
-1.4,-13.6,
-1.2,-10.0,
-1.0,-6.9,
-0.8,-4.4,
-0.6,-2.5,
-0.4,-1.1,
-0.2,-0.3,
0.0,0.0,
0.2,-0.3,
0.4,-1.1,
0.6,-2.5,
0.8,-4.4,
1.0,-6.9,
1.2,-10.0,
1.4,-13.6,
1.6,-20.0,
1.9,-21.0,
2.2,-27.0,
4.0,-27.0,
5.0,-29.0,
8.0,-29.0,
12.0,-34.0,
15.0,-34.0,
35.0,-40.0,
50.0,-50.0,
65.0,-50.0,
100.0,-69.0,
180.0,-69.0,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,21
-180.0,-70.0,
-95.0,-70.0,
-75.0,-58.0,
-30.0,-58.0,
-20.0,-54.0,
-15.0,-54.0,
-10.0,-54.0,
-7.0,-44.0,
-3.0,-44.0,
-1.5,-34.0,
0.0,-34.0,
1.5,-34.0,
3.0,-44.0,
7.0,-44.0,
10.0,-54.0,
15.0,-54.0,
20.0,-54.0,
30.0,-58.0,
75.0,-58.0,
95.0,-70.0,
180.0,-70.0,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,41
-180.0,-71.0,
-105.0,-71.0,
-65.0,-51.0,
-60.0,-51.0,
-50.0,-45.0,
-40.0,-45.0,
-20.0,-36.0,
-15.0,-36.0,
-13.5,-36.0,
-4.0,-29.0,
-2.4,-29.0,
-2.0,-21.0,
-1.7,-20.0,
-1.4,-13.6,
-1.2,-10.0,
-1.0,-6.9,
-0.8,-4.4,
-0.6,-2.5,
-0.4,-1.1,
-0.2,-0.3,
0.0,0.0,
0.2,-0.3,
0.4,-1.1,
0.6,-2.5,
0.8,-4.4,
1.0,-6.9,
1.2,-10.0,
1.4,-13.6,
1.7,-20.0,
2.0,-21.0,
2.4,-29.0,
4.0,-29.0,
13.5,-36.0,
15.0,-36.0,
20.0,-36.0,
40.0,-45.0,
50.0,-45.0,
60.0,-51.0,
65.0,-51.0,
105.0,-71.0,
180.0,-71.0,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,23
-180.0,-71.0,
-100.0,-71.0,
-80.0,-58.0,
-55.0,-58.0,
-50.0,-53.0,
-25.0,-53.0,
-20.0,-50.0,
-15.0,-50.0,
-9.0,-50.0,
-3.0,-42.0,
-1.5,-34.0,
0.0,-34.0,
1.5,-34.0,
3.0,-42.0,
9.0,-50.0,
15.0,-50.0,
20.0,-50.0,
25.0,-53.0,
50.0,-53.0,
55.0,-58.0,
80.0,-58.0,
100.0,-71.0,
180.0,-71.0,
ENDFIL:,EOF
