REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HPX15-71W
PATNUM:,0697
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19991012
LOWFRQ:,7125
HGHFRQ:,8500
GUNITS:,DBI/DBR
LWGAIN:,47.9
MDGAIN:,48.6
HGGAIN:,49.4
AZWIDT:,0.7
ELWIDT:,0.7
ATVSWR:,1.10
FRTOBA:,70
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,31
-180.00,-70.00,
-98.50,-70.00,
-88.00,-69.40,
-71.00,-51.00,
-58.00,-51.00,
-15.00,-41.70,
-14.30,-41.00,
-11.50,-34.00,
-6.60,-30.80,
-6.10,-25.90,
-2.00,-23.30,
-1.20,-20.80,
-1.10,-5.00,
-1.00,-3.50,
-0.50,-0.90,
0.00,0.00,
0.50,-0.90,
1.00,-3.50,
1.10,-5.00,
1.20,-20.80,
2.00,-23.30,
6.10,-25.90,
6.60,-30.80,
11.50,-34.00,
14.30,-41.00,
15.00,-41.70,
58.00,-51.00,
71.00,-51.00,
88.00,-69.40,
98.50,-70.00,
180.00,-70.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,25
-180.00,-73.00,
-98.50,-73.00,
-71.50,-64.00,
-59.00,-64.00,
-15.00,-57.20,
-14.10,-54.90,
-7.50,-49.80,
-6.10,-44.80,
-4.10,-44.80,
-2.60,-43.20,
-1.10,-39.00,
-1.10,-32.00,
0.00,-32.00,
1.10,-32.00,
1.10,-39.00,
2.60,-43.20,
4.10,-44.80,
6.10,-44.80,
7.50,-49.80,
14.10,-54.90,
15.00,-57.20,
59.00,-64.00,
71.50,-64.00,
98.50,-73.00,
180.00,-73.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,29
-180.00,-70.00,
-89.00,-70.00,
-74.50,-54.00,
-50.00,-54.00,
-15.00,-40.00,
-14.40,-38.70,
-13.10,-38.70,
-5.40,-26.20,
-1.50,-24.80,
-1.40,-22.00,
-1.20,-20.80,
-1.10,-5.00,
-1.00,-3.50,
-0.50,-0.90,
0.00,0.00,
0.50,-0.90,
1.00,-3.50,
1.10,-5.00,
1.20,-20.80,
1.40,-22.00,
1.50,-24.80,
5.40,-26.20,
13.10,-38.70,
14.40,-38.70,
15.00,-40.00,
50.00,-54.00,
74.50,-54.00,
89.00,-70.00,
180.00,-70.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,23
-180.00,-73.00,
-98.50,-73.00,
-73.00,-64.00,
-60.00,-61.20,
-15.00,-56.70,
-12.50,-55.30,
-12.00,-52.60,
-5.70,-43.90,
-1.50,-43.90,
-1.10,-39.00,
-1.10,-32.00,
0.00,-32.00,
1.10,-32.00,
1.10,-39.00,
1.50,-43.90,
5.70,-43.90,
12.00,-52.60,
12.50,-55.30,
15.00,-56.70,
60.00,-61.20,
73.00,-64.00,
98.50,-73.00,
180.00,-73.00,
ENDFIL:,EOF
