REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HP4-44
PATNUM:,2523A
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19930324
LOWFRQ:,4400
HGHFRQ:,5000
GUNITS:,DBI/DBR
LWGAIN:,30.0
MDGAIN:,32.6
HGGAIN:,33.1
AZWIDT:,3.80
ELWIDT:,3.80
ATVSWR:,1.10
FRTOBA:,56.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,41
-180.00,-56.00,
-100.00,-56.00,
-90.00,-46.00,
-60.00,-31.00,
-45.00,-31.00,
-15.00,-26.00,
-8.00,-21.00,
-6.00,-18.00,
-4.50,-18.00,
-4.20,-15.63,
-4.00,-14.17,
-3.60,-11.48,
-3.20,-9.07,
-2.80,-6.94,
-2.40,-5.10,
-1.80,-2.87,
-1.40,-1.73,
-1.00,-0.88,
-0.60,-0.31,
-0.20,-0.03,
0.00,0.00,
0.20,-0.03,
0.60,-0.31,
1.00,-0.88,
1.40,-1.73,
1.80,-2.87,
2.40,-5.10,
2.80,-6.94,
3.20,-9.07,
3.60,-11.48,
4.00,-14.17,
4.20,-15.63,
4.50,-18.00,
6.00,-18.00,
8.00,-21.00,
15.00,-26.00,
45.00,-31.00,
60.00,-31.00,
90.00,-46.00,
100.00,-56.00,
180.00,-56.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,15
-180.00,-56.00,
-90.00,-56.00,
-70.00,-46.00,
-40.00,-42.00,
-15.00,-40.00,
-6.00,-40.00,
-4.50,-30.00,
0.00,-30.00,
4.50,-30.00,
6.00,-40.00,
15.00,-40.00,
40.00,-42.00,
70.00,-46.00,
90.00,-56.00,
180.00,-56.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,41
-180.00,-56.00,
-100.00,-56.00,
-90.00,-46.00,
-60.00,-34.00,
-50.00,-34.00,
-45.00,-31.00,
-15.00,-24.00,
-6.00,-18.00,
-4.50,-18.00,
-4.20,-15.63,
-4.00,-14.17,
-3.60,-11.48,
-3.20,-9.07,
-2.80,-6.94,
-2.40,-5.10,
-1.80,-2.87,
-1.40,-1.73,
-1.00,-0.88,
-0.60,-0.31,
-0.20,-0.03,
0.00,0.00,
0.20,-0.03,
0.60,-0.31,
1.00,-0.88,
1.40,-1.73,
1.80,-2.87,
2.40,-5.10,
2.80,-6.94,
3.20,-9.07,
3.60,-11.48,
4.00,-14.17,
4.20,-15.63,
4.50,-18.00,
6.00,-18.00,
15.00,-24.00,
45.00,-31.00,
50.00,-34.00,
60.00,-34.00,
90.00,-46.00,
100.00,-56.00,
180.00,-56.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,17
-180.00,-56.00,
-90.00,-56.00,
-70.00,-46.00,
-40.00,-42.00,
-15.00,-40.00,
-10.00,-37.00,
-6.00,-37.00,
-4.50,-30.00,
0.00,-30.00,
4.50,-30.00,
6.00,-37.00,
10.00,-37.00,
15.00,-40.00,
40.00,-42.00,
70.00,-46.00,
90.00,-56.00,
180.00,-56.00,
ENDFIL:,EOF
