REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VHP1-220
PATNUM:,3942A
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20001106
LOWFRQ:, 21200 
HGHFRQ:, 23600 
GUNITS:,DBI/DBR
LWGAIN:,34.3
MDGAIN:,34.8
HGGAIN:,34.8
AZWIDT:,35.2
ELWIDT:,35.2
ATVSWR:,1.15
FRTOBA:,60
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:, 65 
-180.00,-60.00,
-100.00,-60.00,
-85.00,-54.00,
-75.00,-48.00,
-67.50,-44.00,
-50.00,-36.00,
-45.00,-34.00,
-37.50,-32.00,
-30.00,-32.00,
-25.00,-30.00,
-17.00,-30.00,
-15.00,-27.00,
-10.00,-25.00,
-8.00,-21.00,
-6.00,-21.00,
-5.00,-17.00,
-4.00,-16.00,
-3.20,-16.00,
-2.90,-13.00,
-2.70,-11.00,
-2.50,-9.90,
-2.30,-8.00,
-2.10,-6.90,
-2.00,-6.00,
-1.80,-5.10,
-1.60,-3.90,
-1.40,-3.00,
-1.20,-2.10,
-0.90,-1.20,
-0.80,-0.90,
-0.60,-0.60,
-0.40,-0.30,
0.00,0.00,
0.40,-0.30,
0.60,-0.60,
0.80,-0.90,
0.90,-1.20,
1.20,-2.10,
1.40,-3.00,
1.60,-3.90,
1.80,-5.10,
2.00,-6.00,
2.10,-6.90,
2.30,-8.00,
2.50,-9.90,
2.70,-11.00,
2.90,-13.00,
3.20,-16.00,
4.00,-16.00,
5.00,-17.00,
6.00,-21.00,
8.00,-21.00,
10.00,-25.00,
15.00,-27.00,
17.00,-30.00,
25.00,-30.00,
30.00,-32.00,
37.50,-32.00,
45.00,-34.00,
50.00,-36.00,
67.50,-44.00,
75.00,-48.00,
85.00,-54.00,
100.00,-60.00,
180.00,-60.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:, 15 
-180.00,-66.00,
-85.00,-66.00,
-60.00,-53.00,
-30.00,-44.00,
-15.00,-44.00,
-4.50,-42.00,
-3.50,-30.00,
0.00,-30.00,
3.50,-30.00,
4.50,-42.00,
15.00,-44.00,
30.00,-44.00,
60.00,-53.00,
85.00,-66.00,
180.00,-66.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:, 55 
-180.00,-60.00,
-80.00,-60.00,
-67.50,-48.00,
-50.00,-40.00,
-40.00,-36.00,
-30.00,-36.00,
-20.00,-30.00,
-15.00,-26.00,
-8.50,-26.00,
-5.00,-18.00,
-3.20,-18.00,
-3.00,-16.00,
-2.90,-13.80,
-2.80,-12.60,
-2.70,-11.00,
-2.50,-10.00,
-2.30,-8.00,
-2.10,-7.00,
-2.00,-6.00,
-1.80,-5.00,
-1.60,-3.90,
-1.40,-3.00,
-1.20,-2.10,
-0.90,-1.20,
-0.80,-0.90,
-0.60,-0.60,
-0.40,-0.30,
0.00,0.00,
0.40,-0.30,
0.60,-0.60,
0.80,-0.90,
0.90,-1.20,
1.20,-2.10,
1.40,-3.00,
1.60,-3.90,
1.80,-5.00,
2.00,-6.00,
2.10,-7.00,
2.30,-8.00,
2.50,-10.00,
2.70,-11.00,
2.80,-12.60,
2.90,-13.80,
3.00,-16.00,
3.20,-18.00,
5.00,-18.00,
8.50,-26.00,
15.00,-26.00,
20.00,-30.00,
30.00,-36.00,
40.00,-36.00,
50.00,-40.00,
67.50,-48.00,
80.00,-60.00,
180.00,-60.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:, 15 
-180.00,-67.00,
-80.00,-67.00,
-55.00,-56.00,
-37.50,-46.00,
-15.00,-46.00,
-5.00,-42.00,
-3.50,-30.00,
0.00,-30.00,
3.50,-30.00,
5.00,-42.00,
15.00,-46.00,
37.50,-46.00,
55.00,-56.00,
80.00,-67.00,
180.00,-67.00,
ENDFIL:,EOF
