REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,P6F-24
PATNUM:,2205C
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19810821
LOWFRQ:,2450
HGHFRQ:,2500
GUNITS:,DBI/DBR
LWGAIN:,30.9
MDGAIN:,31.0
HGGAIN:,31.1
AZWIDT:,4.30
ELWIDT:,0.00
ATVSWR:,1.30
FRTOBA:,36.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,43
-180.00,-36.00,
-170.00,-36.00,
-170.00,-38.00,
-140.00,-38.00,
-100.00,-28.00,
-100.00,-27.00,
-30.00,-27.00,
-30.00,-23.00,
-18.00,-23.00,
-15.00,-20.00,
-13.50,-20.00,
-10.00,-18.00,
-8.00,-18.00,
-8.00,-17.00,
-6.50,-17.00,
-3.00,-4.50,
-2.50,-3.10,
-2.00,-2.00,
-1.50,-1.20,
-1.00,-0.70,
-0.50,-0.20,
0.00,0.00,
0.50,-0.20,
1.00,-0.70,
1.50,-1.20,
2.00,-2.00,
2.50,-3.10,
3.00,-4.50,
6.50,-17.00,
8.00,-17.00,
8.00,-18.00,
10.00,-18.00,
13.50,-20.00,
15.00,-20.00,
18.00,-23.00,
30.00,-23.00,
30.00,-27.00,
100.00,-27.00,
100.00,-28.00,
140.00,-38.00,
170.00,-38.00,
170.00,-36.00,
180.00,-36.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,11
-180.00,-41.00,
-70.00,-41.00,
-60.00,-38.00,
-8.50,-38.00,
-6.50,-28.00,
0.00,-28.00,
6.50,-28.00,
8.50,-38.00,
60.00,-38.00,
70.00,-41.00,
180.00,-41.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,39
-180.00,-36.00,
-170.00,-36.00,
-170.00,-38.00,
-140.00,-38.00,
-100.00,-28.00,
-30.00,-28.00,
-30.00,-23.00,
-15.00,-23.00,
-15.00,-19.00,
-10.00,-19.00,
-8.00,-18.00,
-8.00,-17.00,
-6.50,-17.00,
-3.00,-4.50,
-2.50,-3.10,
-2.00,-2.00,
-1.50,-1.20,
-1.00,-0.70,
-0.50,-0.20,
0.00,0.00,
0.50,-0.20,
1.00,-0.70,
1.50,-1.20,
2.00,-2.00,
2.50,-3.10,
3.00,-4.50,
6.50,-17.00,
8.00,-17.00,
8.00,-18.00,
10.00,-19.00,
15.00,-19.00,
15.00,-23.00,
30.00,-23.00,
30.00,-28.00,
100.00,-28.00,
140.00,-38.00,
170.00,-38.00,
170.00,-36.00,
180.00,-36.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,11
-180.00,-41.00,
-70.00,-41.00,
-60.00,-38.00,
-8.50,-38.00,
-6.50,-28.00,
0.00,-28.00,
6.50,-28.00,
8.50,-38.00,
60.00,-38.00,
70.00,-41.00,
180.00,-41.00,
ENDFIL:,EOF
