REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HP10-611
PATNUM:,3050E
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19790427
LOWFRQ:,10700
HGHFRQ:,11700
GUNITS:,DBI/DBR
LWGAIN:,46.1
MDGAIN:,45.8
HGGAIN:,46.2
AZWIDT:,0.70
ELWIDT:,0.70
ATVSWR:,1.10
FRTOBA:,72.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,29
-180.00,-72.00,
-100.00,-72.00,
-80.00,-56.00,
-35.00,-46.00,
-20.00,-39.00,
-15.00,-39.00,
-10.00,-36.00,
-8.00,-36.00,
-5.50,-27.00,
-3.50,-27.00,
-2.00,-21.00,
-1.50,-16.00,
-1.00,-10.00,
-0.50,-1.00,
0.00,0.00,
0.50,-1.00,
1.00,-10.00,
1.50,-16.00,
2.00,-21.00,
3.50,-27.00,
5.50,-27.00,
8.00,-36.00,
10.00,-36.00,
15.00,-39.00,
20.00,-39.00,
35.00,-46.00,
80.00,-56.00,
100.00,-72.00,
180.00,-72.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,25
-180.00,-74.00,
-100.00,-74.00,
-70.00,-70.00,
-45.00,-60.00,
-30.00,-60.00,
-15.00,-53.00,
-11.00,-53.00,
-10.00,-48.00,
-7.50,-48.00,
-6.00,-43.00,
-2.50,-43.00,
-1.50,-25.00,
0.00,-25.00,
1.50,-25.00,
2.50,-43.00,
6.00,-43.00,
7.50,-48.00,
10.00,-48.00,
11.00,-53.00,
15.00,-53.00,
30.00,-60.00,
45.00,-60.00,
70.00,-70.00,
100.00,-74.00,
180.00,-74.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,35
-180.00,-72.00,
-100.00,-72.00,
-75.00,-58.00,
-60.00,-54.00,
-37.00,-42.00,
-30.00,-42.00,
-30.00,-40.00,
-15.00,-40.00,
-14.00,-37.00,
-10.00,-37.00,
-7.50,-30.00,
-6.30,-30.00,
-5.50,-27.00,
-2.50,-16.00,
-1.50,-16.00,
-1.00,-10.00,
-0.50,-1.00,
0.00,0.00,
0.50,-1.00,
1.00,-10.00,
1.50,-16.00,
2.50,-16.00,
5.50,-27.00,
6.30,-30.00,
7.50,-30.00,
10.00,-37.00,
14.00,-37.00,
15.00,-40.00,
30.00,-40.00,
30.00,-42.00,
37.00,-42.00,
60.00,-54.00,
75.00,-58.00,
100.00,-72.00,
180.00,-72.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,21
-180.00,-74.00,
-100.00,-74.00,
-70.00,-66.00,
-45.00,-55.00,
-15.00,-53.00,
-12.50,-50.00,
-9.00,-50.00,
-6.50,-40.00,
-2.50,-33.00,
-1.50,-25.00,
0.00,-25.00,
1.50,-25.00,
2.50,-33.00,
6.50,-40.00,
9.00,-50.00,
12.50,-50.00,
15.00,-53.00,
45.00,-55.00,
70.00,-66.00,
100.00,-74.00,
180.00,-74.00,
ENDFIL:,EOF
