REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PL6F-17
PATNUM:,2274C
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19820125
LOWFRQ:,1700
HGHFRQ:,2110
GUNITS:,DBI/DBR
LWGAIN:,27.7
MDGAIN:,28.6
HGGAIN:,29.5
AZWIDT:,6.00
ELWIDT:,6.00
ATVSWR:,1.10
FRTOBA:,36.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,39
-180.00,-36.00,
-135.00,-36.00,
-111.50,-30.00,
-100.00,-30.00,
-100.00,-28.10,
-45.00,-28.10,
-30.00,-25.00,
-23.50,-23.00,
-15.00,-23.00,
-13.00,-21.10,
-13.00,-19.10,
-8.50,-19.10,
-4.00,-5.40,
-3.00,-3.20,
-2.50,-2.30,
-2.00,-1.80,
-1.50,-0.90,
-1.00,-0.70,
-0.50,-0.30,
0.00,0.00,
0.50,-0.30,
1.00,-0.70,
1.50,-0.90,
2.00,-1.80,
2.50,-2.30,
3.00,-3.20,
4.00,-5.40,
8.50,-19.10,
13.00,-19.10,
13.00,-21.10,
15.00,-23.00,
23.50,-23.00,
30.00,-25.00,
45.00,-28.10,
100.00,-28.10,
100.00,-30.00,
111.50,-30.00,
135.00,-36.00,
180.00,-36.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,15
-180.00,-45.70,
-105.00,-45.70,
-105.00,-43.50,
-90.00,-43.50,
-90.00,-45.70,
-11.00,-45.70,
-6.00,-30.00,
0.00,-30.00,
6.00,-30.00,
11.00,-45.70,
90.00,-45.70,
90.00,-43.50,
105.00,-43.50,
105.00,-45.70,
180.00,-45.70,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,39
-180.00,-36.00,
-135.00,-36.00,
-111.50,-30.00,
-100.00,-30.00,
-100.00,-28.20,
-45.00,-28.20,
-30.00,-25.00,
-23.50,-23.00,
-15.00,-23.00,
-13.00,-21.10,
-13.00,-19.10,
-8.50,-19.10,
-4.00,-5.40,
-3.00,-3.20,
-2.50,-2.30,
-2.00,-1.80,
-1.50,-0.90,
-1.00,-0.70,
-0.50,-0.30,
0.00,0.00,
0.50,-0.30,
1.00,-0.70,
1.50,-0.90,
2.00,-1.80,
2.50,-2.30,
3.00,-3.20,
4.00,-5.40,
8.50,-19.10,
13.00,-19.10,
13.00,-21.10,
15.00,-23.00,
23.50,-23.00,
30.00,-25.00,
45.00,-28.20,
100.00,-28.20,
100.00,-30.00,
111.50,-30.00,
135.00,-36.00,
180.00,-36.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,15
-180.00,-45.70,
-105.00,-45.70,
-105.00,-43.50,
-90.00,-43.50,
-90.00,-45.70,
-11.00,-45.70,
-6.00,-30.00,
0.00,-30.00,
6.00,-30.00,
11.00,-45.70,
90.00,-45.70,
90.00,-43.50,
105.00,-43.50,
105.00,-45.70,
180.00,-45.70,
ENDFIL:,EOF
